0.0	0.611111111111111	0.0
-0.18884371878469008	0.5812012044025938	0.0
-0.359202098623178	0.4943992743402456	0.0
-0.49439927434024555	0.35920209862317803	0.0
-0.5812012044025938	0.18884371878469008	0.0
-0.611111111111111	1.3569392523196356e-16	0.0
-0.5812012044025938	-0.18884371878469008	0.0
-0.4943992743402456	-0.359202098623178	0.0
-0.35920209862317803	-0.4943992743402456	0.0
-0.18884371878469017	-0.5812012044025938	0.0
-7.483952661456047e-17	-0.611111111111111	0.0
0.18884371878469003	-0.5812012044025938	0.0
0.3592020986231779	-0.49439927434024566	0.0
0.4943992743402455	-0.35920209862317815	0.0
0.5812012044025938	-0.1888437187846902	0.0
0.611111111111111	-1.3569392523196356e-16	0.0
0.5812012044025938	0.18884371878468992	0.0
0.49439927434024566	0.3592020986231779	0.0
0.35920209862317815	0.49439927434024555	0.0
0.18884371878469022	0.5812012044025938	0.0
0.0	0.611111111111111	0.0
