0.0	0.5123456790123457	0.0
-0.15832352180938666	0.4872696966203566	0.0
-0.3011492341992301	0.41449636131555956	0.0
-0.4144963613155595	0.3011492341992302	0.0
-0.4872696966203566	0.15832352180938666	0.0
-0.5123456790123457	1.1376359388134321e-16	0.0
-0.4872696966203566	-0.15832352180938666	0.0
-0.41449636131555956	-0.3011492341992301	0.0
-0.3011492341992302	-0.41449636131555956	0.0
-0.15832352180938672	-0.4872696966203566	0.0
-6.274424958594464e-17	-0.5123456790123457	0.0
0.1583235218093866	-0.4872696966203566	0.0
0.30114923419923006	-0.4144963613155596	0.0
0.41449636131555945	-0.30114923419923023	0.0
0.4872696966203565	-0.15832352180938675	0.0
0.5123456790123457	-1.1376359388134321e-16	0.0
0.4872696966203566	0.15832352180938652	0.0
0.4144963613155596	0.30114923419923006	0.0
0.30114923419923023	0.4144963613155595	0.0
0.15832352180938677	0.4872696966203565	0.0
0.0	0.5123456790123457	0.0
