0.0	0.802469135802469	0.0
-0.24797660042434053	0.7631935007306787	0.0
-0.47167952344457714	0.649211168325575	0.0
-0.6492111683255749	0.47167952344457725	0.0
-0.7631935007306787	0.24797660042434053	0.0
-0.802469135802469	1.7818394222379053e-16	0.0
-0.7631935007306787	-0.24797660042434053	0.0
-0.649211168325575	-0.47167952344457714	0.0
-0.47167952344457725	-0.649211168325575	0.0
-0.2479766004243406	-0.7631935007306787	0.0
-9.827412585750364e-17	-0.802469135802469	0.0
0.24797660042434042	-0.7631935007306787	0.0
0.4716795234445771	-0.6492111683255751	0.0
0.6492111683255749	-0.4716795234445773	0.0
0.7631935007306787	-0.24797660042434064	0.0
0.802469135802469	-1.7818394222379053e-16	0.0
0.7631935007306787	0.2479766004243403	0.0
0.6492111683255751	0.4716795234445771	0.0
0.4716795234445773	0.6492111683255749	0.0
0.2479766004243407	0.7631935007306787	0.0
0.0	0.802469135802469	0.0
